ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2018;3;Março;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;1900678,87
2018;7;Julho;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;1938833,37
2018;1;Janeiro;45;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA;45.02;FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT;0129;RECURSOS DE INCREMENTO DA ARRECADAÇÃO TRIBUTÁRIA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6222;RECEITA DE REND. DE APLICAÇÕES - FONTE 129;0,00;0,00;0,00;123,89
2018;3;Março;45;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA;45.02;FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT;0129;RECURSOS DE INCREMENTO DA ARRECADAÇÃO TRIBUTÁRIA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6222;RECEITA DE REND. DE APLICAÇÕES - FONTE 129;0,00;0,00;0,00;105,41
2018;5;Maio;45;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA;45.02;FUNDO ESPECIAL DE INCREMENTO À ARRECADAÇÃO TRIBUTÁRIA - FEIAT;0129;RECURSOS DE INCREMENTO DA ARRECADAÇÃO TRIBUTÁRIA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6222;RECEITA DE REND. DE APLICAÇÕES - FONTE 129;0,00;0,00;0,00;152,13
2018;11;Novembro;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;2262253,99
2018;12;Dezembro;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.02;FUNDO DE INCENTIVO À CULTURA - FIC;0247;TRANSFERÊNCIAS DO FUNDO NACIONAL DE CULTURA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6223;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - 62.02;0,00;0,00;0,00;34909,01
2018;8;Agosto;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;01;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;11;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;6227;SERVIÇOS RECREATIVOS E CULTURAIS - F.C.C.R;0,00;0,00;0,00;1971,00
2018;10;Outubro;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;01;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;11;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;6227;SERVIÇOS RECREATIVOS E CULTURAIS - F.C.C.R;0,00;0,00;0,00;4994,00
2018;9;Setembro;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;01;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;11;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;6257;SERVIÇÕES DE COMERC. DE LIVROS, PERIÓDICOS, ETC.;0,00;0,00;0,00;895,00
2018;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6262;REND. DE APLICAÇÃO REC. CONVÊNIO EDUCAÇÃO;0,00;0,00;0,00;45,37
2018;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6262;REND. DE APLICAÇÃO REC. CONVÊNIO EDUCAÇÃO;0,00;0,00;0,00;39,86
2018;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0104;TRANSFERÊNCIAS DO FNDE;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6263;REND. APLICAÇÃO DE RECURSOS DO FNDE;0,00;0,00;0,00;50978,99
2018;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;2;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DOS ESTADOS ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;01;PARTICIPAÇÃO NA RECEITA DOS ESTADOS;11;COTA-PARTE DO ICMS - PRINCIPAL;6322;PARTICIPACAO IMP S/CIRC MERC E PREST TRANS INTER ICMS;0,00;0,00;0,00;70753956,52
2018;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;2;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DOS ESTADOS ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;01;PARTICIPAÇÃO NA RECEITA DOS ESTADOS;31;COTA-PARTE DO IPI - MUNICÍPIOS - PRINCIPAL;6323;PARTICIPACAO NA COTA PARTE DO IPI-ESTADOS EXPORTADORES;0,00;0,00;0,00;324862,12
2018;6;Junho;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0244;TRANSFERÊNCIAS DO SUS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;03;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO;11;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - PRINCIPAL;6324;OUTRAS TRASF DA UNIAO - PAB FIXO;0,00;0,00;0,00;3115700,75
2018;7;Julho;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0244;TRANSFERÊNCIAS DO SUS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;03;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO;11;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - PRINCIPAL;6324;OUTRAS TRASF DA UNIAO - PAB FIXO;0,00;0,00;0,00;3115700,75
2018;8;Agosto;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0244;TRANSFERÊNCIAS DO SUS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;03;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO;11;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - PRINCIPAL;6324;OUTRAS TRASF DA UNIAO - PAB FIXO;0,00;0,00;0,00;3115700,75
2018;12;Dezembro;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0244;TRANSFERÊNCIAS DO SUS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;03;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO;11;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - PRINCIPAL;6324;OUTRAS TRASF DA UNIAO - PAB FIXO;0,00;0,00;0,00;23115700,75
2018;6;Junho;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6215;RENDIMENTOS DE APLICAÇÕES - RECURSOS DO DOAÇÕES;0,00;0,00;0,00;1,62
2018;9;Setembro;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6215;RENDIMENTOS DE APLICAÇÕES - RECURSOS DO DOAÇÕES;0,00;0,00;0,00;1,49
2018;1;Janeiro;45;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA;45.01;EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;04;SERVIÇOS DE INFORMAÇÃO E TECNOLOGIA;11;SERVIÇOS DE INFORMAÇÃO E TECNOLOGIA - PRINCIPAL;6218;SERVIÇOS DE PROCESSAMENTO DE DADOS;0,00;0,00;0,00;3769,16
2018;11;Novembro;45;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO SUPERVISIONADA;45.01;EMPRESA MUNICIPAL DE INFORMÁTICA - EMPREL;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;1;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;04;SERVIÇOS DE INFORMAÇÃO E TECNOLOGIA;11;SERVIÇOS DE INFORMAÇÃO E TECNOLOGIA - PRINCIPAL;6218;SERVIÇOS DE PROCESSAMENTO DE DADOS;0,00;0,00;0,00;42541,07
2018;2;Fevereiro;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;2938694,09
2018;4;Abril;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;913356,00
2018;5;Maio;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.01;AUTARQUIA MUNICIPAL DE PREVIDÊNCIA E ASSISTÊNCIA À SAÚDE DOS SERVIDORES;0250;RECURSOS PRÓPRIOS DO SAÚDE - RECIFE;1;RECEITAS CORRENTES;6;RECEITA DE SERVIÇOS;3;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;0;SERVIÇOS E ATIVIDADES REFERENTES À SAÚDE;01;SERVIÇOS DE ATENDIMENTO À SAÚDE;11;SERVIÇOS DE ATENDIMENTO À SAÚDE - PRINCIPAL;6221;RECEITA PELOS SERVIÇOS DE ASSIST. A SAÚDE DO SERVIDOR;0,00;0,00;0,00;1954504,33
2018;8;Agosto;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.02;FUNDO PREVIDENCIÁRIO - RECIPREV;0249;RECURSOS PRÓPRIOS DO SIST. PREVIDENCIÁRIO DO MUNICÍPIO;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;41;REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPPS - PRINCIPAL;6283;REMUNERAÇÃO DE INVESTIMENTOS DO RPPS - FUNDO IMOBILIÁRI;0,00;0,00;0,00;56762,00
2018;11;Novembro;61;SECRETARIA PLANEJAMENTO, ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.02;FUNDO PREVIDENCIÁRIO - RECIPREV;0249;RECURSOS PRÓPRIOS DO SIST. PREVIDENCIÁRIO DO MUNICÍPIO;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;41;REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPPS - PRINCIPAL;6283;REMUNERAÇÃO DE INVESTIMENTOS DO RPPS - FUNDO IMOBILIÁRI;0,00;0,00;0,00;106056,65
2018;3;Março;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0244;TRANSFERÊNCIAS DO SUS;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;1;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;8;TRANSFERÊNCIAS DA UNIÃO ESPECÍFICAS DE ESTADOS / DF / MUNICÍPIOS;03;TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO;11;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - PRINCIPAL;6290;SERVIÇOS DE ATEND. MÓVEL AS URGÊNCIAS - SAMU 192;0,00;0,00;0,00;959883,50
2018;1;Janeiro;59;SECRETARIA DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGAS E DIR. HUMANOS - ADM. SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0243;TRANSFERÊNCIAS DO FEAS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6291;REND. DE APLIC. FINANCEIRA - RECURSOS DO FEAS - 59.01;0,00;0,00;0,00;1433,64
2018;2;Fevereiro;59;SECRETARIA DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGAS E DIR. HUMANOS - ADM. SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0243;TRANSFERÊNCIAS DO FEAS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6291;REND. DE APLIC. FINANCEIRA - RECURSOS DO FEAS - 59.01;0,00;0,00;0,00;1104,93
2018;4;Abril;59;SECRETARIA DE DESENV. SOCIAL, JUVENTUDE, POLÍT. SOBRE DROGAS E DIR. HUMANOS - ADM. SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0243;TRANSFERÊNCIAS DO FEAS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6291;REND. DE APLIC. FINANCEIRA - RECURSOS DO FEAS - 59.01;0,00;0,00;0,00;1617,03
2018;2;Fevereiro;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0115;SAÚDE - VIGILÂNCIA SANITÁRIA;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6294;RENDIMENTO APLIC. FINANCEIRA - FTE 115 - ÓRGÃO 48.01;0,00;0,00;0,00;26,67
2018;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0102;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (PREFEITURA RECIFE);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6262;REND. DE APLICAÇÃO REC. CONVÊNIO EDUCAÇÃO;0,00;0,00;0,00;37,93
2018;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0113;TRANSFERÊNCIAS DO FUNDEB;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;VALORES MOBILIÁRIOS;1;JUROS E CORREÇÕES MONETÁRIAS;00;JUROS E CORREÇÕES MONETÁRIAS;11;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;6264;REND. DE APLICAÇÃO DE RECURSOS DO FUNDEB;0,00;0,00;0,00;90748,64
2018;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;0;DEMAIS RECEITAS CORRENTES;12;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA;21;ÔNUS DE SUCUMBÊNCIA - PRINCIPAL;6265;REC. DE HONORÁRIOS ADVOCATÍCIOS- 15% (QUINZE POR CENTO);0,00;0,00;0,00;224782,85
2018;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;0;DEMAIS RECEITAS CORRENTES;12;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA;21;ÔNUS DE SUCUMBÊNCIA - PRINCIPAL;6265;REC. DE HONORÁRIOS ADVOCATÍCIOS- 15% (QUINZE POR CENTO);0,00;0,00;0,00;332454,31
